"original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text"
2.0,0.004009544849395752,"I noticed that there was a long branch running out from the tree in the right direction .

I did not [[notice]] the long branch pointing in the right direction .",1.0,0.596595287322998,"I noticed that there was a long branch running out from the tree in the right direction .

I did not [[alerted]] the long branch pointing in the right direction ."
1.0,0.9770081043243408,"After the high emotion of de Gaulle 's march down the Champs-Elys ?? es , the business of post-war reconstruction , though boosted by the generous aid of the Americans ' Mar?shall Plan , proved arduous , and the wartime alliance of de Gaulle 's conservatives and the Communist Party soon broke down .

The Marshall Plan was not concocted until 1918 .",1.0,0.9770081043243408,"After the high emotion of de Gaulle 's march down the Champs-Elys ?? es , the business of post-war reconstruction , though boosted by the generous aid of the Americans ' Mar?shall Plan , proved arduous , and the wartime alliance of de Gaulle 's conservatives and the Communist Party soon broke down .

The Marshall Plan was not concocted until 1918 ."
0.0,0.006480395793914795,"Moreover , it is possible to have questions that require nested [[case]] studies .

Also , questions can require nested case studies .",1.0,0.9644132852554321,"Moreover , it is possible to have questions that require nested [[issue]] studies .

Also , questions can require nested case studies ."
1.0,0.0016102790832519531,"He argued that these [[governors]] shared the [[congressional]] Republican agenda enshrined in the 1994 Contract With America .

The [[governors]] were [[angry]] men",2.0,0.589034914970398,"He argued that these [[governor]] shared the [[senatorial]] Republican agenda enshrined in the 1994 Contract With America .

The [[governor]] were [[irate]] men"
2.0,0.975767195224762,"him ? '' she asked .

Her ? '' he asked with a shocked tone .",2.0,0.975767195224762,"him ? '' she asked .

Her ? '' he asked with a shocked tone ."
1.0,0.013105034828186035,"The management of the cafe has [[established]] the rules for the use of their [[facility]] .

The management of the cafe enforces a strict dress [[code]] .",2.0,0.5958507061004639,"The management of the cafe has [[readies]] the rules for the use of their [[installations]] .

The management of the cafe enforces a strict dress [[codes]] ."
2.0,0.019955337047576904,"As with other types of internal controls , this is a cycle of activity , not an exercise with a defined beginning and [[end]] .

There is a clear [[ending]] to this exercise , and it 's fast approaching .",1.0,0.9951391220092773,"As with other types of internal controls , this is a cycle of activity , not an exercise with a defined beginning and [[terminated]] .

There is a clear [[terminates]] to this exercise , and it 's fast approaching ."
1.0,0.01919424533843994,"Guangzhou , with a population of more than 5 million , straddles the Pearl River China 's fifth longest which links the city to the South China Sea .

The population of Guangzhou has been [[growing]] out of control for the past century .",2.0,0.6112821102142334,"Guangzhou , with a population of more than 5 million , straddles the Pearl River China 's fifth longest which links the city to the South China Sea .

The population of Guangzhou has been [[grown]] out of control for the past century ."
1.0,0.0013720989227294922,"He and his wife had [[lived]] at Styles Court in every luxury , surrounded by her care and attention .

She had a beautiful [[garden]] at her disposal at Styles Court .",0.0,0.7562227249145508,"He and his wife had [[vivant]] at Styles Court in every luxury , surrounded by her care and attention .

She had a beautiful [[jardin]] at her disposal at Styles Court ."
0.0,0.005120038986206055,"A succession of discoveries has taught us about archeabacteria , very ancient and primitive single-cell organisms that live in the places you 'd least expect anything to call home .

Several [[discoveries]] have taught us about archaebacteria , a very ancient and primitive single-cell organism that lives in unexpected [[places]] .",1.0,0.970596432685852,"A succession of discoveries has taught us about archeabacteria , very ancient and primitive single-cell organisms that live in the places you 'd least expect anything to call home .

Several [[considers]] have taught us about archaebacteria , a very ancient and primitive single-cell organism that lives in unexpected [[plaza]] ."
1.0,0.10676681995391846,"Should we invite these young wealthies back to our comparatively humble , small home ?

Our home is full of love and [[pets]] .",2.0,0.8955786824226379,"Should we invite these young wealthies back to our comparatively humble , small home ?

Our home is full of love and [[pet]] ."
1.0,0.6351019144058228,"The Saving Mystery , or Where Did the Money Go ?

The money was spent .",1.0,0.6351019144058228,"The Saving Mystery , or Where Did the Money Go ?

The money was spent ."
1.0,0.17733991146087646,"Managing better requires that agencies have , and rely upon , sound financial and program information .

[[Agencies]] that rely on information based on unsound financial information [[will]] have management problems .",2.0,0.5795701146125793,"Managing better requires that agencies have , and rely upon , sound financial and program information .

[[Corpses]] that rely on information based on unsound financial information [[going]] have management problems ."
1.0,0.6588302850723267,"-LRB- The Ramseys buried their daughter in Atlanta , then vacationed in Sea Island , Ga. -RRB- This absence , some speculate , gave the Ramseys time to work out a story to explain their innocence .

The Ramseys went on vacation to relieve themselves of killing their daughter .",1.0,0.6588302850723267,"-LRB- The Ramseys buried their daughter in Atlanta , then vacationed in Sea Island , Ga. -RRB- This absence , some speculate , gave the Ramseys time to work out a story to explain their innocence .

The Ramseys went on vacation to relieve themselves of killing their daughter ."
0.0,0.024192094802856445,"We 're no nearer to finding Tuppence , and NEXT [[SUNDAY]] IS THE 29TH ! ''

The 29th will be next Sunday .",2.0,0.635623037815094,"We 're no nearer to finding Tuppence , and NEXT [[SATURDAY]] IS THE 29TH ! ''

The 29th will be next Sunday ."
2.0,0.9848577380180359,"Another thing those early French and Dutch settlers agreed upon was that their island should be free of levies on any imported goods .

The French settlers did not mind income taxes at all .",2.0,0.9848577380180359,"Another thing those early French and Dutch settlers agreed upon was that their island should be free of levies on any imported goods .

The French settlers did not mind income taxes at all ."
0.0,0.014200210571289062,"The aggregate effect on the amount of federal government saving is what affects the level of national saving and economic growth .

Federal government saving [[affects]] economic growth .",1.0,0.7396672964096069,"The aggregate effect on the amount of federal government saving is what affects the level of national saving and economic growth .

Federal government saving [[plagues]] economic growth ."
2.0,0.0004945993423461914,"and i 'm [[pretty]] [[happy]] with it so [[far]]

[[I]] do n't like it .",0.0,0.878291666507721,"and i 'm [[somewhat]] [[ravi]] with it so [[severely]]

[[me]] do n't like it ."
1.0,0.000952303409576416,"we would n't be [[expected]] to [[cast]] a ballet on the [[subject]]

We [[should]] n't be [[expected]] to vote on this [[matter]] [[because]] we [[do]] not [[have]] [[sufficient]] [[information]] .",0.0,0.6716804504394531,"we would n't be [[projected]] to [[castings]] a ballet on the [[questions]]

We [[ought]] n't be [[awaiting]] to vote on this [[topic]] [[than]] we [[making]] not [[haya]] [[enough]] [[informations]] ."
2.0,0.08080273866653442,"Sarawak pottery is ochre-colored with [[bold]] geometric [[designs]] .

Sarawak potter is blue and gold .",1.0,0.8819787502288818,"Sarawak pottery is ochre-colored with [[chivalrous]] geometric [[blueprint]] .

Sarawak potter is blue and gold ."
