"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.index","Input.text","Input.label","Answer.sentiment.label","Approve","Reject"
"3CESM1J3EI3S86BERN6A9827HZ8W64","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:47 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:47 PST 2019","","","358UUM7WRZ39QU6R156XH7Q906P7R3","A1MBOBY8S6CK3J","Submitted","Sun Dec 08 08:28:09 PST 2019","Sun Dec 08 08:28:41 PST 2019","Wed Dec 11 08:28:41 PST 2019","","","","32","0% (0/0)","0% (0/0)","0% (0/0)","3","the sinister inspiration that fueled devito's early working is confused in death to smoochy into something both ugly and thoughtless .","fake","Real"
"3CESM1J3EI3S86BERN6A9827HZ8W64","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:47 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:47 PST 2019","","","3ATPCQ38J8A06XGBM3ABZULW417AYW","A1YSYI926BBOHW","Submitted","Sun Dec 08 07:45:51 PST 2019","Sun Dec 08 07:46:42 PST 2019","Wed Dec 11 07:46:42 PST 2019","","","","51","100% (1660/1660)","100% (160/160)","100% (160/160)","3","the sinister inspiration that fueled devito's early working is confused in death to smoochy into something both ugly and thoughtless .","fake","Real"
"3CESM1J3EI3S86BERN6A9827HZ8W64","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:47 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:47 PST 2019","","","3FE2ERCCZX8VZNIB5ZJANYCPPDAOPH","A2OAZPREKF6PQR","Submitted","Sun Dec 08 08:14:54 PST 2019","Sun Dec 08 08:15:01 PST 2019","Wed Dec 11 08:15:01 PST 2019","","","","7","100% (1/1)","0% (0/0)","0% (0/0)","3","the sinister inspiration that fueled devito's early working is confused in death to smoochy into something both ugly and thoughtless .","fake","Computer-altered"
"3CESM1J3EI3S86BERN6A9827HZ8W64","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:47 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:47 PST 2019","","","3NJM2BJS4W6UQYL8FUAJSYI80ZSPCM","AFKZZEURTCR8U","Submitted","Sun Dec 08 08:26:00 PST 2019","Sun Dec 08 08:26:09 PST 2019","Wed Dec 11 08:26:09 PST 2019","","","","9","100% (5/5)","0% (0/0)","0% (0/0)","3","the sinister inspiration that fueled devito's early working is confused in death to smoochy into something both ugly and thoughtless .","fake","Computer-altered"
"3CESM1J3EI3S86BERN6A9827HZ8W64","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:47 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:47 PST 2019","","","3NXNZ5RS1AX3MUA57O6BQMQFUKJ79G","ATBGHQ2VYNIVZ","Submitted","Sun Dec 08 08:25:54 PST 2019","Sun Dec 08 08:26:00 PST 2019","Wed Dec 11 08:26:00 PST 2019","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","3","the sinister inspiration that fueled devito's early working is confused in death to smoochy into something both ugly and thoughtless .","fake","Computer-altered"
"3CESM1J3EI3S86BERN6A9827HZ8W64","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:47 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:47 PST 2019","","","3RJSC4XJ10U63W89JZ8LZRBQ0AT05H","ATHS9GUME1XCA","Submitted","Sun Dec 08 08:10:49 PST 2019","Sun Dec 08 08:11:04 PST 2019","Wed Dec 11 08:11:04 PST 2019","","","","15","100% (41/41)","100% (37/37)","100% (37/37)","3","the sinister inspiration that fueled devito's early working is confused in death to smoochy into something both ugly and thoughtless .","fake","Real"
"3CESM1J3EI3S86BERN6A9827HZ8W64","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:47 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:47 PST 2019","","","3S4AW7T80BI149TVUNBUSJX03C8L45","A3IR7DFEKLLLO","Submitted","Sun Dec 08 08:10:07 PST 2019","Sun Dec 08 08:10:14 PST 2019","Wed Dec 11 08:10:14 PST 2019","","","","7","100% (1/1)","0% (0/0)","0% (0/0)","3","the sinister inspiration that fueled devito's early working is confused in death to smoochy into something both ugly and thoughtless .","fake","Computer-altered"
"3CESM1J3EI3S86BERN6A9827HZ8W64","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:47 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:47 PST 2019","","","3WYGZ5XF3WF9MODOZOVBBM0RSS8KSA","A2HM35CWB7IIFM","Submitted","Sun Dec 08 08:28:41 PST 2019","Sun Dec 08 08:28:45 PST 2019","Wed Dec 11 08:28:45 PST 2019","","","","4","100% (229/229)","100% (6/6)","100% (6/6)","3","the sinister inspiration that fueled devito's early working is confused in death to smoochy into something both ugly and thoughtless .","fake","Computer-altered"
"3CESM1J3EI3S86BERN6A9827HZ8W64","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:47 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:47 PST 2019","","","3YMTUJH0DSGPNM103WDLEA7HXPU4TR","A1NF6PELRKACS9","Submitted","Sun Dec 08 07:55:08 PST 2019","Sun Dec 08 07:55:39 PST 2019","Wed Dec 11 07:55:39 PST 2019","","","","31","100% (34/34)","0% (0/0)","0% (0/0)","3","the sinister inspiration that fueled devito's early working is confused in death to smoochy into something both ugly and thoughtless .","fake","Computer-altered"
"3G4VVJO6PZG9NCZ2H5MGRXZTPXPKP2","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:47 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:47 PST 2019","","","31LVTDXBL7A85FVT5Z770C8AVQTLRP","AFKZZEURTCR8U","Submitted","Sun Dec 08 08:12:58 PST 2019","Sun Dec 08 08:13:04 PST 2019","Wed Dec 11 08:13:04 PST 2019","","","","6","100% (5/5)","0% (0/0)","0% (0/0)","4","hilarious musical comedy though impeded by accents thick as mud .","fake","Computer-altered"
"3G4VVJO6PZG9NCZ2H5MGRXZTPXPKP2","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:47 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:47 PST 2019","","","340UGXU9DY13HCZ4NX4ISWTWTNYVUL","A2OAZPREKF6PQR","Submitted","Sun Dec 08 08:09:18 PST 2019","Sun Dec 08 08:09:26 PST 2019","Wed Dec 11 08:09:26 PST 2019","","","","8","100% (1/1)","0% (0/0)","0% (0/0)","4","hilarious musical comedy though impeded by accents thick as mud .","fake","Computer-altered"
"3G4VVJO6PZG9NCZ2H5MGRXZTPXPKP2","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:47 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:47 PST 2019","","","3570Y55XZPJ1GOTE832LVGWZ2WJYGV","AE861G0AY5RGT","Submitted","Sun Dec 08 07:48:51 PST 2019","Sun Dec 08 07:49:26 PST 2019","Wed Dec 11 07:49:26 PST 2019","","","","35","100% (4/4)","100% (2/2)","100% (2/2)","4","hilarious musical comedy though impeded by accents thick as mud .","fake","Real"
"3G4VVJO6PZG9NCZ2H5MGRXZTPXPKP2","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:47 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:47 PST 2019","","","3BF51CHDTVAIJPS4K19UOOEG5JL0HZ","A1MBOBY8S6CK3J","Submitted","Sun Dec 08 08:21:19 PST 2019","Sun Dec 08 08:21:30 PST 2019","Wed Dec 11 08:21:30 PST 2019","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","4","hilarious musical comedy though impeded by accents thick as mud .","fake","Computer-altered"
"3G4VVJO6PZG9NCZ2H5MGRXZTPXPKP2","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:47 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:47 PST 2019","","","3C2NJ6JBKAHHPVHT2M8LCW4ROTD2NT","AJDXSXAWDDAEO","Submitted","Sun Dec 08 08:09:40 PST 2019","Sun Dec 08 08:10:13 PST 2019","Wed Dec 11 08:10:13 PST 2019","","","","33","100% (12/12)","0% (0/0)","0% (0/0)","4","hilarious musical comedy though impeded by accents thick as mud .","fake","Computer-altered"
"3G4VVJO6PZG9NCZ2H5MGRXZTPXPKP2","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:47 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:47 PST 2019","","","3LWJHTCVCCMMTM6X69F909TL283QFM","A1YSYI926BBOHW","Submitted","Sun Dec 08 07:59:39 PST 2019","Sun Dec 08 08:00:27 PST 2019","Wed Dec 11 08:00:27 PST 2019","","","","48","100% (1660/1660)","100% (160/160)","100% (160/160)","4","hilarious musical comedy though impeded by accents thick as mud .","fake","Real"
"3G4VVJO6PZG9NCZ2H5MGRXZTPXPKP2","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:47 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:47 PST 2019","","","3MD9PLUKKIE7V6K5RTHZZ7EY92ANZK","A1NF6PELRKACS9","Submitted","Sun Dec 08 07:57:06 PST 2019","Sun Dec 08 07:57:19 PST 2019","Wed Dec 11 07:57:19 PST 2019","","","","13","100% (34/34)","0% (0/0)","0% (0/0)","4","hilarious musical comedy though impeded by accents thick as mud .","fake","Real"
"3G4VVJO6PZG9NCZ2H5MGRXZTPXPKP2","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:47 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:47 PST 2019","","","3R8YZBNQ9HI9ETRROQHXCHG44KMQ7K","ATHS9GUME1XCA","Submitted","Sun Dec 08 08:19:06 PST 2019","Sun Dec 08 08:19:18 PST 2019","Wed Dec 11 08:19:18 PST 2019","","","","12","100% (41/41)","100% (37/37)","100% (37/37)","4","hilarious musical comedy though impeded by accents thick as mud .","fake","Real"
"3G4VVJO6PZG9NCZ2H5MGRXZTPXPKP2","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:47 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:47 PST 2019","","","3W8CV64QJ2Z0FJGHKXSNHZF98NE9HJ","AHEJHFN0VV6E3","Submitted","Sun Dec 08 08:13:29 PST 2019","Sun Dec 08 08:13:40 PST 2019","Wed Dec 11 08:13:40 PST 2019","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","4","hilarious musical comedy though impeded by accents thick as mud .","fake","Computer-altered"
"3G4VVJO6PZG9NCZ2H5MGRXZTPXPKP2","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:47 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:47 PST 2019","","","3XXU1SWE8MV392KQEVZ272RCSOUA0X","A2HM35CWB7IIFM","Submitted","Sun Dec 08 08:15:08 PST 2019","Sun Dec 08 08:15:12 PST 2019","Wed Dec 11 08:15:12 PST 2019","","","","4","100% (229/229)","100% (6/6)","100% (6/6)","4","hilarious musical comedy though impeded by accents thick as mud .","fake","Computer-altered"
"3MIVREZQVHYUNO0HHI15R2P3UTBKQT","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:48 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:48 PST 2019","","","33CID57104TGMDARU96BIE5UPCB3L1","A1YSYI926BBOHW","Submitted","Sun Dec 08 07:45:54 PST 2019","Sun Dec 08 07:46:12 PST 2019","Wed Dec 11 07:46:12 PST 2019","","","","18","100% (1660/1660)","100% (160/160)","100% (160/160)","5","a sleek advert for youthful anomie that never quite equals the sum of its pretensions .","real","Real"
"3MIVREZQVHYUNO0HHI15R2P3UTBKQT","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:48 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:48 PST 2019","","","3E4GGUZ1T8RGHPWQ59G5K4NNUY8K26","AUGRDUEDEUXUS","Submitted","Sun Dec 08 08:14:46 PST 2019","Sun Dec 08 08:14:59 PST 2019","Wed Dec 11 08:14:59 PST 2019","","","","13","100% (6/6)","100% (4/4)","100% (4/4)","5","a sleek advert for youthful anomie that never quite equals the sum of its pretensions .","real","Real"
