"original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text"
0.0,0.03582686185836792,"Two women and a man are sitting down eating and [[drinking]] various items .

A small group of people are eating and drinking together .",1.0,0.9927566051483154,"Two women and a man are sitting down eating and [[plastered]] various items .

A small group of people are eating and drinking together ."
2.0,0.00013935565948486328,"The small dog is running across the lawn .

A [[cat]] is running up a tree .",1.0,0.5515198111534119,"The small dog is running across the lawn .

A [[kitty]] is running up a tree ."
0.0,0.18695396184921265,"A woman in a teal apron prepares a meal at a restaurant .

A woman in [[restaurant]]",2.0,0.7001640200614929,"A woman in a teal apron prepares a meal at a restaurant .

A woman in [[dine]]"
1.0,0.003712296485900879,"A small girl in a green shirt plays on a swing .

teen [[girl]] plays [[swing]] with his [[friend]] .",2.0,0.9343436360359192,"A small girl in a green shirt plays on a swing .

teen [[fille]] plays [[swinging]] with his [[chum]] ."
0.0,0.01830655336380005,"A guy and a girl look down a mountain range .

The people look at the [[mountains]] .",1.0,0.8999086022377014,"A guy and a girl look down a mountain range .

The people look at the [[montagne]] ."
1.0,0.41417133808135986,"While one man , in the white cap , is golfing , [[three]] other men are in the [[middle]] of a conversation .

A man putts while his group talks to each other .",0.0,0.6123186945915222,"While one man , in the white cap , is golfing , [[two]] other men are in the [[halfway]] of a conversation .

A man putts while his group talks to each other ."
0.0,0.018647491931915283,"A young boy and an adult man looking at [[ducks]] in a pond .

People watch ducks in a pond .",2.0,0.6565552353858948,"A young boy and an adult man looking at [[canard]] in a pond .

People watch ducks in a pond ."
0.0,0.07606285810470581,"A woman swings on a rope overlooking a red farmhouse and gated pastures and tall trees .

a [[woman]] is [[outside]]",1.0,0.7428938746452332,"A woman swings on a rope overlooking a red farmhouse and gated pastures and tall trees .

a [[wife]] is [[exterior]]"
2.0,0.0007215142250061035,"Two humans [[looking]] out in the distance from a hill .

Two people are [[rolling]] down the hill .",0.0,0.9468845725059509,"Two humans [[scoured]] out in the distance from a hill .

Two people are [[roll]] down the hill ."
2.0,0.0020346641540527344,"The young [[man]] in the plaid [[shirt]] is sitting on a [[chair]] that is out in the yard .

A [[boy]] is [[watching]] a cartoon from a recliner .",1.0,0.9170652627944946,"The young [[dudes]] in the plaid [[shirts]] is sitting on a [[armchair]] that is out in the yard .

A [[lad]] is [[observing]] a cartoon from a recliner ."
1.0,0.003202497959136963,"A girl laying on the ground on her cellphone .

a girl on her [[cellphone]] lying on the ground next to a dog",2.0,0.9770459532737732,"A girl laying on the ground on her cellphone .

a girl on her [[handset]] lying on the ground next to a dog"
0.0,0.2451152205467224,"Two people are riding at once on one single bicycle .

Two people taking a [[ride]] together on a bicyle outside .",1.0,0.5535637140274048,"Two people are riding at once on one single bicycle .

Two people taking a [[motorbike]] together on a bicyle outside ."
0.0,0.9998283982276917,"An older gentleman looks at the camera while he is building a deck .

An older gentleman in overalls looks at the camera while he is building a stained red deck in front of a house .",0.0,0.9998283982276917,"An older gentleman looks at the camera while he is building a deck .

An older gentleman in overalls looks at the camera while he is building a stained red deck in front of a house ."
2.0,0.0007433295249938965,"the white dog is carrying a ball in its mouth .

A white dog is [[chewing]] on his [[food]] .",0.0,0.9932626485824585,"the white dog is carrying a ball in its mouth .

A white dog is [[chomping]] on his [[comer]] ."
0.0,0.01772671937942505,"The [[man]] in the black shirt is showing the [[man]] in the orange shirt something that he has for sale .

Two [[men]] are next to [[each]] other .",1.0,0.7710694074630737,"The [[folks]] in the black shirt is showing the [[guys]] in the orange shirt something that he has for sale .

Two [[homme]] are next to [[every]] other ."
2.0,0.8126412034034729,"Stick figures in the middle of the street .

A drawing of a street",2.0,0.8126412034034729,"Stick figures in the middle of the street .

A drawing of a street"
0.0,0.4108756184577942,"Dog yawns

A dog has its [[mouth]] open .",2.0,0.9994546175003052,"Dog yawns

A dog has its [[kisser]] open ."
0.0,0.02493840456008911,"Times Square in New York .

Times Square is a [[place]] .",2.0,0.9998693466186523,"Times Square in New York .

Times Square is a [[loco]] ."
0.0,0.004571318626403809,"A [[man]] rides a [[bicycle]] while a young girl holds onto the back of him .

A man rides a [[bike]] .",2.0,0.9534868001937866,"A [[boy]] rides a [[bike]] while a young girl holds onto the back of him .

A man rides a [[bicycles]] ."
0.0,0.6082026958465576,"Person in yellow T-shirt is sleeping .

A person is napping .",0.0,0.6082026958465576,"Person in yellow T-shirt is sleeping .

A person is napping ."
1.0,0.044166386127471924,"A man in a green shirt is getting his feet wet in front of a wall showing a closeup picture of a face .

The [[man]] is waiting for his [[friend]] to come meet up with him .",2.0,0.6197469234466553,"A man in a green shirt is getting his feet wet in front of a wall showing a closeup picture of a face .

The [[fella]] is waiting for his [[amigo]] to come meet up with him ."
2.0,0.0008982419967651367,"The man in the white shirt holds up a playing [[card]] .

The man is [[holding]] up a domino .",1.0,0.7590375542640686,"The man in the white shirt holds up a playing [[carte]] .

The man is [[convening]] up a domino ."
0.0,0.012791454792022705,"A skateboarding [[youth]] does a trick on a rail .

A young person on a skateboard .",1.0,0.6258201599121094,"A skateboarding [[jeune]] does a trick on a rail .

A young person on a skateboard ."
0.0,0.006713926792144775,"A child floating on a blue raft while a woman holds on to him while a black dog swims nearby .

A [[person]] floating",2.0,0.8121734261512756,"A child floating on a blue raft while a woman holds on to him while a black dog swims nearby .

A [[personnel]] floating"
0.0,0.05865824222564697,"A woman in a headscarf [[sitting]] in front of a loom .

a woman is sitting",1.0,0.907663881778717,"A woman in a headscarf [[installed]] in front of a loom .

a woman is sitting"
2.0,0.028642773628234863,"A guy in a bright green [[hoodie]] is crossing a crosswalk while looking at an accident between some cars and a [[bike]] .

A guy looks upon a collision between motorboats .",1.0,0.7313646674156189,"A guy in a bright green [[sweatshirt]] is crossing a crosswalk while looking at an accident between some cars and a [[bikes]] .

A guy looks upon a collision between motorboats ."
2.0,0.00010073184967041016,"A child making a sand castle on the beach .

A child doing [[homework]] .",0.0,0.9998080134391785,"A child making a sand castle on the beach .

A child doing [[chore]] ."
1.0,0.7251363396644592,"The older woman smiles as she holds up a hammer .

A woman is using a hammer to make something .",1.0,0.7251363396644592,"The older woman smiles as she holds up a hammer .

A woman is using a hammer to make something ."
0.0,0.9405279159545898,"A skier being helped onto a red stretcher by three men , while two other men and a woman prepare to help .

An injured skier being taken for medical help",0.0,0.9405279159545898,"A skier being helped onto a red stretcher by three men , while two other men and a woman prepare to help .

An injured skier being taken for medical help"
0.0,0.013877928256988525,"[[A]] [[person]] rolls down a [[hill]] riding a wagon as another watches .

Two [[people]] are [[outside]] .",1.0,0.5286272764205933,"[[another]] [[someone]] rolls down a [[collines]] riding a wagon as another watches .

Two [[compatriots]] are [[outdoor]] ."
1.0,0.999833345413208,"Rider in ceremonial garb rides white Arabian horse , also wearing ceremonial blankets and tassels .

Pets galloping down the street .",1.0,0.999833345413208,"Rider in ceremonial garb rides white Arabian horse , also wearing ceremonial blankets and tassels .

Pets galloping down the street ."
2.0,0.08814680576324463,"A black and white picture of a city street with a food vendor in the foreground .

The colors has [[disappeared]] form the world .",0.0,0.9958751797676086,"A black and white picture of a city street with a food vendor in the foreground .

The colors has [[dissapeared]] form the world ."
1.0,0.45342719554901123,"Three guys in red uniforms celebrating a goal in a soccer game .

Three men in red uniforms celebrating a [[goal]] at a soccer game outside .",0.0,0.8745267391204834,"Three guys in red uniforms celebrating a goal in a soccer game .

Three men in red uniforms celebrating a [[objectives]] at a soccer game outside ."
0.0,0.054611265659332275,"A man in jeans and a brown shirt jumps high in the air in a living room that has a fireplace and wooden floor .

a guy in brown jumps up in a room with a [[wood]] floor",1.0,0.8256871104240417,"A man in jeans and a brown shirt jumps high in the air in a living room that has a fireplace and wooden floor .

a guy in brown jumps up in a room with a [[sawmill]] floor"
1.0,0.002855956554412842,"Children are playing in the street with a [[toy]] .

The children have a ball .",2.0,0.9758633971214294,"Children are playing in the street with a [[puppet]] .

The children have a ball ."
0.0,0.990210771560669,"A male baseball player for the baseball team The Indians prepares to catch a ball .

The male baseball player belongs to the Cleveland Indians .",0.0,0.990210771560669,"A male baseball player for the baseball team The Indians prepares to catch a ball .

The male baseball player belongs to the Cleveland Indians ."
1.0,0.0034799575805664062,"Two scuba divers inspecting a large metal object in the [[water]] .

Two scuba divers are [[inspecting]] a [[submarine]] .",2.0,0.8481332063674927,"Two scuba divers inspecting a large metal object in the [[aguas]] .

Two scuba divers are [[reviewing]] a [[submarines]] ."
2.0,0.0003167390823364258,"Two boys inside a fence [[jump]] in the air while holding a basketball .

Two boys [[sit]] down .",0.0,0.5427813529968262,"Two boys inside a fence [[skipping]] in the air while holding a basketball .

Two boys [[assis]] down ."
2.0,0.0001558065414428711,"A [[street]] performer wearing [[sunglasses]] and painted in bronze [[colored]] paint is acting [[like]] he is [[filming]] with an old-fashioned prop film [[camera]] .

A [[performer]] is playing [[violin]] in the auditorium .",1.0,0.5594075918197632,"A [[thoroughfare]] performer wearing [[glasses]] and painted in bronze [[stained]] paint is acting [[iike]] he is [[filmed]] with an old-fashioned prop film [[camcorder]] .

A [[artiste]] is playing [[violinist]] in the auditorium ."
0.0,0.005690217018127441,"Men sitting at a [[table]] in a church .

There are people at a table .",2.0,0.9226670861244202,"Men sitting at a [[desks]] in a church .

There are people at a table ."
